,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
71,0.655,0.791,0.0,-8.923,1.0,0.0302,0.1,0.000124,0.334,0.862,118.981,audio_features,1vlTMKVV0FxG6CxGTmSY3t,spotify:track:1vlTMKVV0FxG6CxGTmSY3t,https://api.spotify.com/v1/tracks/1vlTMKVV0FxG6CxGTmSY3t,https://api.spotify.com/v1/audio-analysis/1vlTMKVV0FxG6CxGTmSY3t,234827.0,4.0
72,0.839,0.641,10.0,-5.669,0.0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,audio_features,2WfhlEjoUII31H6imnQdvF,spotify:track:2WfhlEjoUII31H6imnQdvF,https://api.spotify.com/v1/tracks/2WfhlEjoUII31H6imnQdvF,https://api.spotify.com/v1/audio-analysis/2WfhlEjoUII31H6imnQdvF,242560.0,4.0
73,0.627,0.716,2.0,-7.175,1.0,0.0352,0.127,0.0,0.0344,0.734,101.99,audio_features,6vgN6KGstss0GnBbKlMNK9,spotify:track:6vgN6KGstss0GnBbKlMNK9,https://api.spotify.com/v1/tracks/6vgN6KGstss0GnBbKlMNK9,https://api.spotify.com/v1/audio-analysis/6vgN6KGstss0GnBbKlMNK9,186067.0,4.0
74,0.666,0.968,10.0,-3.196,1.0,0.046,0.123,0.0,0.347,0.834,135.099,audio_features,0HNXnhNZZtRZFLhP4hfyCP,spotify:track:0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/tracks/0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/audio-analysis/0HNXnhNZZtRZFLhP4hfyCP,219240.0,4.0
75,0.739,0.75,0.0,-4.513,0.0,0.0278,0.205,0.0,0.157,0.758,109.983,audio_features,1rj0XawWJNisX7SGYexowJ,spotify:track:1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/tracks/1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/audio-analysis/1rj0XawWJNisX7SGYexowJ,200160.0,4.0
76,0.822,0.847,10.0,-6.729,0.0,0.0917,0.0854,0.0,0.0452,0.668,107.908,audio_features,6dJ2mSRaKE9ctYw9qWNGWQ,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/tracks/6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/audio-analysis/6dJ2mSRaKE9ctYw9qWNGWQ,202800.0,4.0
77,0.514,0.817,7.0,-6.489,1.0,0.05,0.0118,8.25e-06,0.346,0.734,186.765,audio_features,0WHOPmOuQKuu05k4g3UTvk,spotify:track:0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/tracks/0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/audio-analysis/0WHOPmOuQKuu05k4g3UTvk,280813.0,4.0
78,0.542,0.498,1.0,-6.332,1.0,0.0299,0.49,0.0,0.101,0.218,117.763,audio_features,6PS1YRjdJ5Muakh2oh0UB2,spotify:track:6PS1YRjdJ5Muakh2oh0UB2,https://api.spotify.com/v1/tracks/6PS1YRjdJ5Muakh2oh0UB2,https://api.spotify.com/v1/audio-analysis/6PS1YRjdJ5Muakh2oh0UB2,201933.0,4.0
79,0.597,0.793,7.0,-7.006,1.0,0.0361,0.0123,5.45e-06,0.157,0.755,167.2,audio_features,6MnWfOgKRkQtY1pRgoTwB1,spotify:track:6MnWfOgKRkQtY1pRgoTwB1,https://api.spotify.com/v1/tracks/6MnWfOgKRkQtY1pRgoTwB1,https://api.spotify.com/v1/audio-analysis/6MnWfOgKRkQtY1pRgoTwB1,243266.0,4.0
80,0.664,0.396,5.0,-9.131,0.0,0.0298,0.52,0.0,0.268,0.453,102.053,audio_features,2uZwyxrg6VPvlVsvclIfel,spotify:track:2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/tracks/2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/audio-analysis/2uZwyxrg6VPvlVsvclIfel,253627.0,4.0
81,0.914,0.607,7.0,-5.658,1.0,0.32,0.0626,0.0,0.0515,0.666,98.054,audio_features,1jRzdY7oUBOhrylNtiMtBD,spotify:track:1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/tracks/1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/audio-analysis/1jRzdY7oUBOhrylNtiMtBD,256973.0,4.0
82,0.578,0.894,10.0,-5.42,1.0,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,audio_features,2dwhMQsFeHr2S787WxqAqW,spotify:track:2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/tracks/2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/audio-analysis/2dwhMQsFeHr2S787WxqAqW,347107.0,4.0
83,0.829,0.652,7.0,-8.693,0.0,0.108,0.067,0.0,0.0812,0.726,99.581,audio_features,3NEzjZbeSCy72Kx1clSYgC,spotify:track:3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/tracks/3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/audio-analysis/3NEzjZbeSCy72Kx1clSYgC,243159.0,4.0
84,0.745,0.958,7.0,-9.664,1.0,0.0287,0.0813,0.324,0.533,0.96,129.962,audio_features,3cqZlRpC4lOnxUE7HE3N5k,spotify:track:3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/tracks/3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/audio-analysis/3cqZlRpC4lOnxUE7HE3N5k,268864.0,4.0
85,0.859,0.622,11.0,-8.196,1.0,0.0445,0.0661,0.0,0.0394,0.433,134.007,audio_features,487Dyzs7Xbbk4hIWYyYT80,spotify:track:487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/audio-analysis/487Dyzs7Xbbk4hIWYyYT80,243533.0,4.0
86,0.822,0.922,11.0,-5.798,0.0,0.0989,0.0291,0.325,0.252,0.568,163.826,audio_features,47xLbuUdmD03ATrke934S1,spotify:track:47xLbuUdmD03ATrke934S1,https://api.spotify.com/v1/tracks/47xLbuUdmD03ATrke934S1,https://api.spotify.com/v1/audio-analysis/47xLbuUdmD03ATrke934S1,306333.0,4.0
87,0.736,0.666,1.0,-4.929,1.0,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,audio_features,3lqT89gv8p3PYwXtr3ODjv,spotify:track:3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/tracks/3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/audio-analysis/3lqT89gv8p3PYwXtr3ODjv,226760.0,4.0
88,0.774,0.684,1.0,-4.721,0.0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,audio_features,1ak0S3NhwWrUgNlQhJ1412,spotify:track:1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/audio-analysis/1ak0S3NhwWrUgNlQhJ1412,236827.0,4.0
89,0.581,0.607,4.0,-8.458,1.0,0.028,0.189,1.6e-06,0.0882,0.213,102.03,audio_features,60g4sp8i3gXSb1EkphMl1g,spotify:track:60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/tracks/60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/audio-analysis/60g4sp8i3gXSb1EkphMl1g,281467.0,4.0
90,0.808,0.982,3.0,-6.588,0.0,0.0311,0.0585,0.00689,0.35,0.961,124.999,audio_features,4fazGt0v2v2zkzddQOcDZD,spotify:track:4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/tracks/4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/audio-analysis/4fazGt0v2v2zkzddQOcDZD,228140.0,4.0
91,0.69,0.871,1.0,-5.484,0.0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,audio_features,1lZ4j5WBURBwZ0M5TT46wP,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,https://api.spotify.com/v1/tracks/1lZ4j5WBURBwZ0M5TT46wP,https://api.spotify.com/v1/audio-analysis/1lZ4j5WBURBwZ0M5TT46wP,220160.0,4.0
92,0.721,0.836,8.0,-3.972,0.0,0.206,0.112,0.0,0.235,0.508,126.279,audio_features,3VEZvzr84WVnoorZ4tlBSw,spotify:track:3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/tracks/3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/audio-analysis/3VEZvzr84WVnoorZ4tlBSw,244053.0,4.0
93,0.807,0.498,10.0,-9.91,0.0,0.0756,0.259,3.04e-05,0.0618,0.857,99.001,audio_features,0AcLrSfAEBQcUnHOTm5pXg,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,https://api.spotify.com/v1/tracks/0AcLrSfAEBQcUnHOTm5pXg,https://api.spotify.com/v1/audio-analysis/0AcLrSfAEBQcUnHOTm5pXg,277413.0,4.0
94,0.724,0.416,5.0,-8.964,0.0,0.0841,0.365,0.0,0.0969,0.578,151.181,audio_features,7BgUcOjSOlKJXASLgJ6bx1,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/audio-analysis/7BgUcOjSOlKJXASLgJ6bx1,348893.0,4.0
95,0.798,0.48,0.0,-5.564,1.0,0.0276,0.247,0.0,0.237,0.643,108.241,audio_features,5S0cvScXb33JVpjTiY9Ivi,spotify:track:5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/tracks/5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/audio-analysis/5S0cvScXb33JVpjTiY9Ivi,255600.0,4.0
96,0.682,0.743,9.0,-10.644,0.0,0.165,0.35,0.000129,0.277,0.546,127.962,audio_features,6h9AH81lpDbjcsBz2ClqAE,spotify:track:6h9AH81lpDbjcsBz2ClqAE,https://api.spotify.com/v1/tracks/6h9AH81lpDbjcsBz2ClqAE,https://api.spotify.com/v1/audio-analysis/6h9AH81lpDbjcsBz2ClqAE,318280.0,4.0
97,0.879,0.681,10.0,-8.951,0.0,0.24,0.017,0.0,0.0669,0.817,99.974,audio_features,5d8woPn6sHRA6yPnnHnqSt,spotify:track:5d8woPn6sHRA6yPnnHnqSt,https://api.spotify.com/v1/tracks/5d8woPn6sHRA6yPnnHnqSt,https://api.spotify.com/v1/audio-analysis/5d8woPn6sHRA6yPnnHnqSt,221160.0,4.0
98,0.518,0.83,6.0,-6.814,0.0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,6fA7akEuTUL3dW1V0GELaZ,spotify:track:6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ,256133.0,4.0
99,0.522,0.803,1.0,-5.825,1.0,0.0327,0.00117,0.00167,0.31,0.0783,135.205,audio_features,1Le4SDanBrX8OtmnnyTNrh,spotify:track:1Le4SDanBrX8OtmnnyTNrh,https://api.spotify.com/v1/tracks/1Le4SDanBrX8OtmnnyTNrh,https://api.spotify.com/v1/audio-analysis/1Le4SDanBrX8OtmnnyTNrh,352173.0,4.0
100,0.853,0.606,0.0,-4.596,1.0,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600.0,4.0
101,0.514,0.911,1.0,-2.027,0.0,0.41,0.0559,0.0,0.775,0.619,161.109,audio_features,2Mpj1Ul5OFPyyP4wB62Rvi,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/tracks/2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/audio-analysis/2Mpj1Ul5OFPyyP4wB62Rvi,254027.0,4.0
102,0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107.0,4.0
103,0.766,0.563,9.0,-7.516,0.0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640.0,4.0
104,0.754,0.811,5.0,-3.679,1.0,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,audio_features,0PSZ9G584Ve27GK6ThlY6P,spotify:track:0PSZ9G584Ve27GK6ThlY6P,https://api.spotify.com/v1/tracks/0PSZ9G584Ve27GK6ThlY6P,https://api.spotify.com/v1/audio-analysis/0PSZ9G584Ve27GK6ThlY6P,267960.0,4.0
105,0.623,0.607,10.0,-5.113,1.0,0.0353,0.147,3.29e-06,0.227,0.614,89.654,audio_features,2aGw77pZqli064JiPuXYRi,spotify:track:2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/tracks/2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/audio-analysis/2aGw77pZqli064JiPuXYRi,243160.0,4.0
106,0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160.0,4.0
107,0.643,0.849,2.0,-5.428,1.0,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853.0,4.0
108,0.481,0.638,0.0,-5.862,1.0,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933.0,4.0
109,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507.0,4.0
110,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840.0,4.0
111,0.654,0.81,4.0,-6.26,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623,audio_features,2MLHyLy5z5l5YRp7momlgw,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307.0,4.0
112,0.613,0.697,2.0,-8.618,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357.0,4.0
113,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
114,0.603,0.933,1.0,-3.358,1.0,0.171,0.00591,0.0,0.206,0.709,96.306,audio_features,3IV4swNduIRunHREK80owz,spotify:track:3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz,213760.0,4.0
115,0.653,0.964,9.0,-4.261,0.0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267.0,4.0
116,0.85,0.7,7.0,-6.49,1.0,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,audio_features,3Gf5nttwcX9aaSQXRWidEZ,spotify:track:3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/tracks/3Gf5nttwcX9aaSQXRWidEZ,https://api.spotify.com/v1/audio-analysis/3Gf5nttwcX9aaSQXRWidEZ,291782.0,4.0
117,0.645,0.792,4.0,-7.34,0.0,0.036,0.0562,0.0121,0.119,0.666,90.565,audio_features,7nnWIPM5hwE3DaUBkvOIpy,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/audio-analysis/7nnWIPM5hwE3DaUBkvOIpy,232453.0,4.0
118,0.908,0.557,8.0,-4.243,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,audio_features,3RmKpob8xzv1pzHEQrMJah,spotify:track:3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,230133.0,4.0
119,0.568,0.844,9.0,-5.875,1.0,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093.0,4.0
120,0.74,0.766,6.0,-2.939,1.0,0.178,0.116,0.0,0.0406,0.807,170.531,audio_features,7FDV5ELOJHCGLe52AnttEd,spotify:track:7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/tracks/7FDV5ELOJHCGLe52AnttEd,https://api.spotify.com/v1/audio-analysis/7FDV5ELOJHCGLe52AnttEd,235133.0,4.0
121,0.725,0.583,1.0,-9.942,0.0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,spotify:track:3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/audio-analysis/3yUcJwYu7fXAfqMj9krY6l,218360.0,4.0
122,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,audio_features,7vFv0yFGMJW3qVXbAd9BK9,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/audio-analysis/7vFv0yFGMJW3qVXbAd9BK9,249627.0,4.0
123,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,4BggEwLhGfrbrl7JBhC8EC,spotify:track:4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/tracks/4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/audio-analysis/4BggEwLhGfrbrl7JBhC8EC,216733.0,4.0
124,0.418,0.249,3.0,-13.744,1.0,0.0301,0.841,0.661,0.112,0.213,82.803,audio_features,6FLwmdmW77N1Pxb1aWsZmO,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/tracks/6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/audio-analysis/6FLwmdmW77N1Pxb1aWsZmO,218547.0,4.0
125,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,2QsZVnbWVSjKMXK6K3uRBL,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/audio-analysis/2QsZVnbWVSjKMXK6K3uRBL,266893.0,4.0
126,0.402,0.914,9.0,-5.215,1.0,0.142,0.000579,0.0,0.065,0.626,196.505,audio_features,4KacUpvbA3Mfo05gttTjhN,spotify:track:4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/tracks/4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/audio-analysis/4KacUpvbA3Mfo05gttTjhN,178267.0,4.0
127,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920.0,4.0
128,0.817,0.585,5.0,-4.688,1.0,0.0301,0.439,0.0,0.147,0.916,105.014,audio_features,4KoecuyOpZaNFZ0UqVsllc,spotify:track:4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/audio-analysis/4KoecuyOpZaNFZ0UqVsllc,218440.0,4.0
129,0.55,0.804,2.0,-5.218,1.0,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,audio_features,5c1QJAiC3773EwiZLwHf5x,spotify:track:5c1QJAiC3773EwiZLwHf5x,https://api.spotify.com/v1/tracks/5c1QJAiC3773EwiZLwHf5x,https://api.spotify.com/v1/audio-analysis/5c1QJAiC3773EwiZLwHf5x,231667.0,4.0
130,0.563,0.86,8.0,-7.533,1.0,0.0621,0.00834,0.0106,0.39,0.517,97.867,audio_features,0UrWr7Jnu1heq1o99ZwUd0,spotify:track:0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/tracks/0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/audio-analysis/0UrWr7Jnu1heq1o99ZwUd0,256240.0,4.0
131,0.382,0.416,0.0,-9.303,1.0,0.0302,0.0733,0.0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693.0,4.0
132,0.847,0.843,5.0,-3.579,0.0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600.0,4.0
133,0.797,0.75,0.0,-9.369,1.0,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120.0,4.0
134,0.33,0.905,4.0,-5.047,1.0,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,audio_features,4yA2SM7XCLkSgkBUSoZb5S,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/tracks/4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/audio-analysis/4yA2SM7XCLkSgkBUSoZb5S,228800.0,4.0
135,0.51,0.48,11.0,-6.567,1.0,0.0452,0.503,0.0,0.106,0.496,182.862,audio_features,0HKD13PLq2WicViBBhSrOl,spotify:track:0HKD13PLq2WicViBBhSrOl,https://api.spotify.com/v1/tracks/0HKD13PLq2WicViBBhSrOl,https://api.spotify.com/v1/audio-analysis/0HKD13PLq2WicViBBhSrOl,196987.0,4.0
136,0.645,0.921,6.0,-5.256,0.0,0.0302,0.00809,1.08e-05,0.407,0.864,129.0,audio_features,2sFp6E7lNBbblJGmUtCfFH,spotify:track:2sFp6E7lNBbblJGmUtCfFH,https://api.spotify.com/v1/tracks/2sFp6E7lNBbblJGmUtCfFH,https://api.spotify.com/v1/audio-analysis/2sFp6E7lNBbblJGmUtCfFH,186440.0,4.0
137,0.667,0.773,5.0,-4.983,0.0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,4zYTZvtcww7OWKie7fxA9E,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707.0,4.0
138,0.78,0.634,1.0,-5.941,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,audio_features,5IweeQZdY5XEzStLzUJG5t,spotify:track:5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/tracks/5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/audio-analysis/5IweeQZdY5XEzStLzUJG5t,304507.0,4.0
139,0.802,0.341,7.0,-8.56,1.0,0.488,0.169,0.0,0.0783,0.849,166.01,audio_features,0rRboI6IRuGx56Dq3UdYY4,spotify:track:0rRboI6IRuGx56Dq3UdYY4,https://api.spotify.com/v1/tracks/0rRboI6IRuGx56Dq3UdYY4,https://api.spotify.com/v1/audio-analysis/0rRboI6IRuGx56Dq3UdYY4,197760.0,4.0
140,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,3unsLiH5FXmaDWtT5Imolu,spotify:track:3unsLiH5FXmaDWtT5Imolu,https://api.spotify.com/v1/tracks/3unsLiH5FXmaDWtT5Imolu,https://api.spotify.com/v1/audio-analysis/3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
141,0.509,0.774,6.0,-4.054,1.0,0.0338,0.00189,0.000549,0.143,0.0824,116.529,audio_features,25CMmGsl22APKhfuj4Tp7j,spotify:track:25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/audio-analysis/25CMmGsl22APKhfuj4Tp7j,264707.0,4.0
