,Unnamed: 0,track_uri,track_id,track_name,album_release_date,track_year,popular_year,Top100
1858,1858,spotify:track:630sXRhIcfwr2e4RdNtjKN,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,2017-11-17,2017,2018,Y
1859,1859,spotify:track:6I0KEvFfWszVJiCy5hum4V,6I0KEvFfWszVJiCy5hum4V,Let's Fall in Love for the Night,2019-10-04,2019,2018,Y
1860,1860,spotify:track:3Vo4wInECJQuz9BIBMOu8i,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,2017-12-20,2017,2018,Y
1861,1861,spotify:track:6CTWathupIiDs7U4InHnDA,6CTWathupIiDs7U4InHnDA,Trip,2018-10-12,2018,2018,Y
1862,1862,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,2017-06-02,2017,2018,Y
1863,1863,spotify:track:1cS0TgbR263ey9jn0MwD2s,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),2017-12-15,2017,2018,Y
1864,1864,spotify:track:4wFjTWCunQFKtukqrNijEt,4wFjTWCunQFKtukqrNijEt,MotorSport,2018-01-26,2018,2018,Y
1865,1865,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,2018-01-12,2018,2018,Y
1866,1866,spotify:track:0OI7AFifLSoGzpb8bdBLLV,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",2017-11-18,2017,2018,Y
1867,1867,spotify:track:6wmAHw1szh5RCKSRjiXhPe,6wmAHw1szh5RCKSRjiXhPe,How Long,2018-05-11,2018,2018,Y
1868,1868,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,2018-01-12,2018,2018,Y
1869,1869,spotify:track:4NBTZtAt1F13VvlSKe6KTl,4NBTZtAt1F13VvlSKe6KTl,This Feeling,2018-12-14,2018,2018,Y
1870,1870,spotify:track:5IaHrVsrferBYDm0bDyABy,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),2018-05-16,2018,2018,Y
1871,1871,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),2019-05-31,2019,2018,Y
1872,1872,spotify:track:5CLGzJsGqhCEECcpnFQA8x,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,2018,2018,Y
1873,1873,spotify:track:6KBYefIoo7KydImq1uUQlL,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,2018-04-06,2018,2018,Y
1874,1874,spotify:track:4ylWMuGbMXNDgDd8lErEle,4ylWMuGbMXNDgDd8lErEle,The Greatest Show,2017-12-08,2017,2018,Y
1875,1875,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,4L9Ds4mpD3SuYoWwFUlv16,Simple,2019-02-15,2019,2018,Y
1876,1876,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,2018-04-13,2018,2018,Y
1877,1877,spotify:track:6KuqAtoeVzxAYOaMveLNpH,6KuqAtoeVzxAYOaMveLNpH,Dura,2018-01-18,2018,2018,Y
1878,1878,spotify:track:4kWO6O1BUXcZmaxitpVUwp,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,2018-05-18,2018,2018,Y
1879,1879,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,0CZ8lquoTX2Dkg7Ak2inwA,1950,2018-02-23,2018,2018,Y
1880,1880,spotify:track:42fw0rxRO2xbesF6mJfd4Y,42fw0rxRO2xbesF6mJfd4Y,Tequila,2018-06-22,2018,2018,Y
1881,1881,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,5ZSl6gDoV6bPPxzmLeneV9,Rise,2018-11-09,2018,2018,Y
1882,1882,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,2018-03-30,2018,2018,Y
1883,1883,spotify:track:1M6SuEJZJkZf2S419vIPkB,1M6SuEJZJkZf2S419vIPkB,FEFE,2018,2018,2018,Y
1884,1884,spotify:track:6lOWoTqVnAWXchddtTH31W,6lOWoTqVnAWXchddtTH31W,Leave a Light On,2017-10-13,2017,2018,Y
1885,1885,spotify:track:51rXHuKN8Loc4sUlKPODgH,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,2018,2018,Y
1886,1886,spotify:track:6kPJZM97LwdG9QIsT7khp6,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),2018-05-17,2018,2018,Y
1887,1887,spotify:track:514rhnksEwHUh6LxXsQ4Y9,514rhnksEwHUh6LxXsQ4Y9,Back To You,2018-05-18,2018,2018,Y
1888,1888,spotify:track:0b9oOr2ZgvyQu88wzixux9,0b9oOr2ZgvyQu88wzixux9,This Is America,2018-05-06,2018,2018,Y
1889,1889,spotify:track:10Igtw8bSDyyFs7KIsKngZ,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),2018-03-15,2018,2018,Y
1890,1890,spotify:track:1LhMopPAallLeaeNutqbgS,1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),2018-02-02,2018,2018,Y
1891,1891,spotify:track:2RiBogNRfulkNf7fVbPOrJ,2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,2018-02-23,2018,2018,Y
1892,1892,spotify:track:5cepAtqnEQ6yVG6088zMMu,5cepAtqnEQ6yVG6088zMMu,Corazón (feat. Nego do Borel),2018-05-18,2018,2018,Y
1893,1893,spotify:track:2Yl4OmDby9iitgNWZPwxkd,2Yl4OmDby9iitgNWZPwxkd,Be Careful,2018-04-06,2018,2018,Y
1894,1894,spotify:track:58kZ9spgxmlEznXGu6FPdQ,58kZ9spgxmlEznXGu6FPdQ,Sick Boy,2018-12-14,2018,2018,Y
1895,1895,spotify:track:1lsBTdE6MGsKeZCD6llNu7,1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),2018-05-11,2018,2018,Y
1896,1896,spotify:track:0Ult84lvFuqNvbyXwyRQ58,0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),2018-11-30,2018,2018,Y
1897,1897,spotify:track:55S2PQgSMYAhgoTCcGCDfw,55S2PQgSMYAhgoTCcGCDfw,Youngblood,2018-04-12,2018,2018,Y
1898,1898,spotify:track:2ijef6ni2amuunRoKTlgww,2ijef6ni2amuunRoKTlgww,Sin Pijama,2018-04-20,2018,2018,Y
1899,1899,spotify:track:3qN5qMTKyEEmiTZD38BNTT,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,2018-06-29,2018,2018,Y
1900,1900,spotify:track:2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,2019-06-21,2019,2019,Y
1901,1901,spotify:track:2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,bad guy,2019-03-29,2019,2019,Y
1902,1902,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,Señorita,2019-06-19,2019,2019,Y
1903,1903,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,7 rings,2019-02-08,2019,2019,Y
1904,1904,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,2019,2019,Y
1905,1905,spotify:track:7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,2019-05-17,2019,2019,Y
1906,1906,spotify:track:5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,Without Me,2018-10-04,2018,2019,Y
1907,1907,spotify:track:2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,2018-11-16,2018,2019,Y
1908,1908,spotify:track:2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,Shallow,2018-10-05,2018,2019,Y
1909,1909,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018-04-19,2018,2019,Y
1910,1910,spotify:track:21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,2019,2019,Y
1911,1911,spotify:track:2vXKRlJBXyOcvZYTdNeckS,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),2019-03-08,2019,2019,Y
1912,1912,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,2019-08-23,2019,2019,Y
1913,1913,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2019-02-08,2019,2019,Y
1914,1914,spotify:track:43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,when the party's over,2019-03-29,2019,2019,Y
1915,1915,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,2019-08-30,2019,2019,Y
1916,1916,spotify:track:2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,2018,2019,Y
1917,1917,spotify:track:6iaSML1PIYq936g62BDtBq,6iaSML1PIYq936g62BDtBq,Robbery,2019-03-08,2019,2019,Y
1918,1918,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,2020-01-10,2020,2019,Y
1919,1919,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,2019-01-23,2019,2019,Y
1920,1920,spotify:track:7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,Wow.,2019-09-06,2019,2019,Y
1921,1921,spotify:track:1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,Lover,2019-08-23,2019,2019,Y
1922,1922,spotify:track:2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,2018-12-21,2018,2019,Y
1923,1923,spotify:track:1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,High Hopes,2018-06-22,2018,2019,Y
1924,1924,spotify:track:7DnAm9FOTWE3cUvso43HhI,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,2020-09-18,2020,2019,Y
1925,1925,spotify:track:22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,Sucker,2019-06-07,2019,2019,Y
1926,1926,spotify:track:5hVghJ4KaYES3BFUATCYn0,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,2019-05-17,2019,2019,Y
1927,1927,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,Bruises,2019-05-17,2019,2019,Y
1928,1928,spotify:track:4a9tbd947vo9K8Vti9JwcI,4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),2019-04-12,2019,2019,Y
1929,1929,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,Ransom,2019-08-30,2019,2019,Y
1930,1930,spotify:track:7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,Better Now,2018-04-27,2018,2019,Y
1931,1931,spotify:track:0Ryd8975WihbObpp5cPW1t,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),2019-08-02,2019,2019,Y
1932,1932,spotify:track:2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,Ride It,2019-07-26,2019,2019,Y
1933,1933,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),2018-11-30,2018,2019,Y
1934,1934,spotify:track:2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,Callaita,2019-05-31,2019,2019,Y
1935,1935,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),2019-09-06,2019,2019,Y
1936,1936,spotify:track:60iSKGrGazRzICtMjADNSM,60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,2019-05-17,2019,2019,Y
1937,1937,spotify:track:5w9c2J52mkdntKOmRLeM2m,5w9c2J52mkdntKOmRLeM2m,Con Calma,2019-01-24,2019,2019,Y
1938,1938,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,2019-10-31,2019,2019,Y
1939,1939,spotify:track:3z4CGd63tpUn9a6oQSG0CI,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),2019-03-08,2019,2019,Y
1940,1940,spotify:track:6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,Better,2018-10-18,2018,2019,Y
1941,1941,spotify:track:116H0KvKr2Zl4RPuVBruDO,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),2018-10-11,2018,2019,Y
1942,1942,spotify:track:2XU0oxnq2qxCpomAAuJY8K,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,2019-10-17,2019,2019,Y
1943,1943,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",2019-02-08,2019,2019,Y
1944,1944,spotify:track:6uFn47ACjqYkc0jADwEdj1,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),2019-06-07,2019,2019,Y
1945,1945,spotify:track:5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),2019-06-15,2019,2019,Y
1946,1946,spotify:track:27rdGxbavYJeBphck5MZAF,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,2018,2019,Y
1947,1947,spotify:track:3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),2019-06-28,2019,2019,Y
1948,1948,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,2019-08-23,2019,2019,Y
1949,1949,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",2019-10-04,2019,2019,Y
1950,1950,spotify:track:5WHTFyqSii0lmT9R21abT8,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,2019-01-18,2019,2019,Y
1951,1951,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),2018-12-14,2018,2019,Y
1952,1952,spotify:track:0F7FA14euOIX8KcbEturGH,0F7FA14euOIX8KcbEturGH,Old Town Road,2019-06-21,2019,2019,Y
1953,1953,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,2019-02-01,2019,2019,Y
1954,1954,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),2019-01-11,2019,2019,Y
1955,1955,spotify:track:4SSnFejRGlZikf02HLewEF,4SSnFejRGlZikf02HLewEF,bury a friend,2019-03-29,2019,2019,Y
1956,1956,spotify:track:6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,Higher Love,2019-06-28,2019,2019,Y
1957,1957,spotify:track:2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,China,2019-07-19,2019,2019,Y
1958,1958,spotify:track:1tNJrcVe6gwLEiZCtprs1u,1tNJrcVe6gwLEiZCtprs1u,3 Nights,2018-10-16,2018,2019,Y
1959,1959,spotify:track:6hvczQ05jc1yGlp9zhb95V,6hvczQ05jc1yGlp9zhb95V,Kill This Love,2019-04-05,2019,2019,Y
1960,1960,spotify:track:3HWzoMvoF3TQfYg4UPszDq,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,2019-04-19,2019,2019,Y
1961,1961,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),2019-02-22,2019,2019,Y
1962,1962,spotify:track:0PG9fbaaHFHfre2gUVo7AN,0PG9fbaaHFHfre2gUVo7AN,Please Me,2019-02-15,2019,2019,Y
1963,1963,spotify:track:5W83ErFkO3aKAIS1WMi6u0,5W83ErFkO3aKAIS1WMi6u0,Secreto,2019-01-15,2019,2019,Y
1964,1964,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,4t9a07PAghtQMRAIP9FQ7Z,Soltera - Remix,2019-10-25,2019,2019,Y
1965,1965,spotify:track:5icOoE6VgqFKohjWWNp0Ac,5icOoE6VgqFKohjWWNp0Ac,Here With Me,2019-03-08,2019,2019,Y
1966,1966,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,2019-07-19,2019,2019,Y
1967,1967,spotify:track:1wJRveJZLSb1rjhnUHQiv6,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),2018-12-21,2018,2019,Y
1968,1968,spotify:track:6KgBpzTuTRPebChN0VTyzV,6KgBpzTuTRPebChN0VTyzV,Good as Hell,2019-04-17,2019,2019,Y
1969,1969,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),2019-07-12,2019,2019,Y
1970,1970,spotify:track:5iwz1NiezX7WWjnCgY5TH4,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,2018-10-05,2018,2019,Y
1971,1971,spotify:track:0KoiMHhqKLoL4xM54rcWYY,0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",2019-07-25,2019,2019,Y
1972,1972,spotify:track:4hPpVbbakQNv8YTHYaOJP4,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,2019-06-21,2019,2019,Y
1973,1973,spotify:track:0pEkK8MqbmGSX7fT8WLMbR,0pEkK8MqbmGSX7fT8WLMbR,Grace,2019-05-17,2019,2019,Y
1974,1974,spotify:track:7tFiyTwD0nx5a1eklYtX2J,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,1975-11-21,1975,2019,Y
1975,1975,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,2018-12-21,2018,2019,Y
1976,1976,spotify:track:70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),2019-07-12,2019,2019,Y
1977,1977,spotify:track:2GGMabyHXnJmjY6CXhhB2e,2GGMabyHXnJmjY6CXhhB2e,Money,2018-10-23,2018,2019,Y
1978,1978,spotify:track:5BJMeoCXXgbRAWfp6fTulr,5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix],2019-12-23,2019,2019,Y
1979,1979,spotify:track:5ls62WNKHUUrdF3r1cv83T,5ls62WNKHUUrdF3r1cv83T,emotions,2019-05-22,2019,2019,Y
1980,1980,spotify:track:6LsAAHotRLMOHfCsSfYCsz,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,2019-05-03,2019,2019,Y
1981,1981,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),2019-01-11,2019,2019,Y
1982,1982,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,2019-04-19,2019,2019,Y
1983,1983,spotify:track:0DiDStADDVh3SvAsoJAFMk,0DiDStADDVh3SvAsoJAFMk,Only Human,2019-06-07,2019,2019,Y
1984,1984,spotify:track:2Xnv3GntqbBH1juvUYSpHG,2Xnv3GntqbBH1juvUYSpHG,So Am I,2020-09-18,2020,2019,Y
1985,1985,spotify:track:2x0RZdkZcD8QRI53XT4GI5,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),2019-06-06,2019,2019,Y
1986,1986,spotify:track:1000nHvUdawXuUHgBod4Wv,1000nHvUdawXuUHgBod4Wv,Panini,2019-09-13,2019,2019,Y
1987,1987,spotify:track:2gwkD6igEhQbDQegRCcdoB,2gwkD6igEhQbDQegRCcdoB,Suge,2019-03-01,2019,2019,Y
1988,1988,spotify:track:6TqXcAFInzjp0bODyvrWEq,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),2019-04-05,2019,2019,Y
1989,1989,spotify:track:5PYQUBXc7NYeI1obMKSJK0,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,2019-05-31,2019,2019,Y
1990,1990,spotify:track:132ALUzVLmqYB4UsBj5qD6,132ALUzVLmqYB4UsBj5qD6,Adan y Eva,2019-05-23,2019,2019,Y
1991,1991,spotify:track:7LpMG3AEaIJgs62HQhAa91,7LpMG3AEaIJgs62HQhAa91,i'm so tired...,2020-03-06,2020,2019,Y
1992,1992,spotify:track:5KBARWIxeMGkvUax9VtVC9,5KBARWIxeMGkvUax9VtVC9,My Type,2019-03-29,2019,2019,Y
1993,1993,spotify:track:6V7g6qM8wheMivMWrzbPTM,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,2019-11-22,2019,2019,Y
1994,1994,spotify:track:0rIAC4PXANcKmitJfoqmVm,0rIAC4PXANcKmitJfoqmVm,Motivation,2019-08-16,2019,2019,Y
1995,1995,spotify:track:6ImEBuxsbuTowuHmg3Z2FO,6ImEBuxsbuTowuHmg3Z2FO,Mad Love,2019-08-02,2019,2019,Y
1996,1996,spotify:track:7AODNxFNPnKaz4hURLzw5l,7AODNxFNPnKaz4hURLzw5l,Ladbroke Grove,2019-02-08,2019,2019,Y
1997,1997,spotify:track:44ADyYoY5liaRa3EOAl4uf,44ADyYoY5liaRa3EOAl4uf,Slide Away,2019-08-16,2019,2019,Y
1998,1998,spotify:track:59ywHNwwchG4nZJMLyxSzd,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),2019-02-22,2019,2019,Y
1999,1999,spotify:track:2bjUEg4jBtKBlPdNrTAppI,2bjUEg4jBtKBlPdNrTAppI,Easier,2020-03-27,2020,2019,Y
2000,2000,spotify:track:0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,2019-11-29,2019,2020,Y
2001,2001,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,The Box,2019-12-06,2019,2020,Y
2002,2002,spotify:track:696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,ROXANNE,2019-10-10,2019,2020,Y
2003,2003,spotify:track:7igeByaBM0MgGsgXtNxDJ7,7igeByaBM0MgGsgXtNxDJ7,positions,2020-10-23,2020,2020,Y
2004,2004,spotify:track:6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,2019-12-13,2019,2020,Y
2005,2005,spotify:track:0v1x6rN6JHRapa03JElljE,0v1x6rN6JHRapa03JElljE,Dynamite,2020-08-21,2020,2020,Y
2006,2006,spotify:track:24ySl2hOPGCDcxBxFIqWBu,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),2020-05-22,2020,2020,Y
2007,2007,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,2019-01-06,2019,2020,Y
2008,2008,spotify:track:7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),2020-02-08,2020,2020,Y
2009,2009,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,3hUxzQpSfdDqwM3ZTFQY0K,august,2020-07-24,2020,2020,Y
2010,2010,spotify:track:1tkg4EHVoqnhR6iFEXb60y,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,2020-07-03,2020,2020,Y
2011,2011,spotify:track:2DQNYMRjisN3KAPj1bEwOI,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",2020-08-29,2020,2020,Y
2012,2012,spotify:track:2rRJrJEo19S2J82BDsQ3F7,2rRJrJEo19S2J82BDsQ3F7,Falling,2020-03-26,2020,2020,Y
2013,2013,spotify:track:7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),2020-04-17,2020,2020,Y
2014,2014,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),2020-07-24,2020,2020,Y
2015,2015,spotify:track:4umIPjkehX1r7uhmGvXiSV,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),2020-02-14,2020,2020,Y
2016,2016,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,2019-09-13,2019,2020,Y
2017,2017,spotify:track:4Lxseh0wN7N0ljiOh8KwbU,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),2020-07-09,2020,2020,Y
2018,2018,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,Say So,2019-11-07,2019,2020,Y
2019,2019,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),2020-11-20,2020,2020,Y
2020,2020,spotify:track:45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,you broke me first,2020-04-17,2020,2020,Y
2021,2021,spotify:track:4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),2020-05-08,2020,2020,Y
2022,2022,spotify:track:1raaNykBg1bDnWENUiglUA,1raaNykBg1bDnWENUiglUA,Break My Heart,2020-03-25,2020,2020,Y
2023,2023,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,2020-04-21,2020,2020,Y
2024,2024,spotify:track:0PvFJmanyNQMseIFrU708S,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),2020-07-03,2020,2020,Y
2025,2025,spotify:track:4Oun2ylbjFKMPTiaSbbCih,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),2020-08-07,2020,2020,Y
2026,2026,spotify:track:1K5KBOgreBi5fkEHvg5ap3,1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),2020-05-15,2020,2020,Y
2027,2027,spotify:track:3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,Adore You,2019-12-13,2019,2020,Y
